worker_id,task_id,task_response_id,is_reviewed,review_score,tweet_id,text,username,bio,Categorize the tweet
DPNAMHPJRREC,142ab5bd-b833-47f4-8b5b-9a60397e9715,97799810-3f0c-4287-8be6-46847dce2acd,false,,1540795986980642817,@MariahCarey If Roe v Wade was such a critical issue to Democrats over the last 50 years... why did they NEVER writ… https://t.co/s9VppcwFZq,UndergroundSD2,,Pro-life
FQG6KZ9NADDZ,2d384c5d-a4ba-42b9-bfeb-913d1c573992,97b535a2-2a0d-49f9-a7c6-1c3a91e096df,false,,1540795708743176193,"The 2nd best part of Roe vs Wade is we get to see some videos of ANTIFA getting their asses kicked.
#RoeVsWade #antifa",O2Rsystems,The left thinks you’re stupid and if you don’t see that then they’re right!,Pro-life
T3RMAEPRMD6J,9ca608cb-080a-435e-b68e-689ba04ce677,980bd004-0468-4880-b186-b7f9b8cfa617,false,,1540796154891440128,"""No, justices, your work isn’t done. What you have finished off is the legitimacy of the court on which you are pri… https://t.co/Pl4nDJNcN6",PeterSchledorn,"Capitalism is the extraordinary belief that the nastiest of men for the nastiest of motives will somehow work together for the benefit of all.

J. M. Keynes",Pro-choice
QEZAEMV2WF9D,661f7cb7-0c95-4e67-8c59-f36bf287b7f8,9831c581-99bb-4e86-bea3-1c1248d3fdd0,false,,1540796012461039616,"@jennie0501 @RealKaylaJames Was I unclear?
The Democratic Party doesn't care about your rights as a women, even if… https://t.co/zbCZflMfhn",Nudiustertian_1,"Commie ☭ 
Belligerent
Vulgar",Pro-choice
Z6J69GNZYEXY,7ac86a4a-3124-44c8-865a-9ca630e630c0,9845cd5c-62ee-4e8e-acff-1a3701b8a836,false,,1540796135081533441,Bravo!  The right to an abortion is a woman’s right!  It should be available to all women upon request between the… https://t.co/WYPPT04G0O,SiehlZajic,Marriage and Family Therapist; Parent; Child Custody Mediator. Never Trumper,Pro-choice
DPNAMHPJRREC,03d37553-1c28-4caf-bbde-c162158bbc65,9886e686-f0b0-4bc4-91e0-d27d7267cc73,false,,1540784576506871809,we been on this! when the issues happened in Texas well before this was overturned - Apple committed to their emplo… https://t.co/o87xjA1lVn,brwnsugabaee,Black & Hooded 🎓 | Black Woman in Tech 🍏| look inside of my soul and you can find gold & maybe get rich ✨,Pro-choice
AMXMPYF9CYAJ,ced5082b-4154-4c45-b156-8e07088656dd,98ae5d4a-1e27-4482-910f-a88dc6921b37,false,,1540796870259113990,"With the Supreme Court overturning Roe v. Wade, Minnesota will be one of the states where abortion remains legally… https://t.co/0uC1gHC69H",NPR,News. Arts & Life. Music & more. This is NPR. 🕵️ Securely send us news tips: https://t.co/qfEoMDe1Hw,Pro-choice
WFRWYPY7XZJ9,5d563e14-8a02-498f-9149-d489d670fe90,98f94aa9-5c7c-4422-8250-ff7d0d9fe8d3,false,,1540795985542225920,People can't afford to get married and have children because feminists gave big business two workers for the price… https://t.co/NsRu608lL6,AliceTeller,"Traditional wife and mother, descendant of Revolutionaries and Rebels. Be so wise and strong that you disgrace your enemies.",Pro-life
DPNAMHPJRREC,a6a0ddce-e0cc-428c-8add-fc69938c1e08,99cab32f-cea5-4bac-9330-13c657b9b45d,false,,1540796200135168000,"@StevenTDennis @JohnCornyn Roe v. Wade is not a bad opinion. And Cornyn, folks, can't stand Obama.",tse_____,What is one thing you did today -no matter how small- that weakened systemic white supremacy? #BLM #feminist #antifascist #IStandWithUkraine she/her,Pro-choice
7R2NKCJQNXPP,23267232-5364-4e6f-bc5b-a910743328d6,99d04eb8-52f6-4fb5-a5a9-9647b74f1d86,false,,1540796970108948480,"I'm glad the church is happy over Roe vs Wade.
Let's make sure adoption services are available and affordable to qu… https://t.co/Ml0bp0zPuz",RevKennyKnight,Ordained Bishop in the Church of God   Manufacturing Engineer  Proud husband and father Musician and writer,Pro-life
DPNAMHPJRREC,dba3cebc-c9f0-4078-910c-21429ac50346,99dee680-2eaf-4b17-8c51-bb3e508af7c6,false,,1540796213896704003,"Here's some fun quotes for Roe v. Wade lunatics today

Read, if you think you know what the law and Constitution say https://t.co/nLJUILIZWo",DrewGalyen,Officially given up on college/ASU sports,Pro-life
QEZAEMV2WF9D,660da654-4e08-4d3c-a0cd-90d4f2becd7d,99e03e0d-fca4-4f7a-916d-daa7e13a5183,false,,1540794372924608512,"nazism wins = roe vs wade 
usa is becoming a threat to humanity",_PORKSTER_,"#Anonymous
Where did #Phreaking 1986 go, 
#Journalismisnotacrime
#Vaccinate
#FreeCommanderX 
#WeAreAllAssange
#RadicalCentralist
#Pragmatist
#NoExtremism",Pro-choice
7R2NKCJQNXPP,94916c68-3dbb-4039-ae3b-6a695b6d6240,9a24b088-595b-4c73-b86f-1028b99abc66,false,,1540796193437093888,@Social0201 @lynnd87 @ohheyjenna @tvaziri that the right to abortion was based on the privacy of a woman with her d… https://t.co/jfsUHcKwjw,markskirklandk9,,Pro-choice
DPNAMHPJRREC,64634ce1-4024-42ce-9d7b-9db862b8fbdc,9ab0e21e-cb23-4a8b-8e6a-8663d984b753,false,,1540795914482290688,so i can’t get an abortion if i need one because they need more white babies available for adoption and don’t want… https://t.co/bE4D7Q795J,meiwabun,she/theyboss 18+ header by @daliacrossing etsy: amourbun,Pro-choice
T3RMAEPRMD6J,71b647c2-6785-48f8-8238-b5166c25e752,9ab20d76-9346-4a73-8d3a-42ec80ee813e,false,,1540795409437585418,@StandForBetter To be fair racist Cornyn was putting down Obama for criticizing the SC's ruling on Roe v Wade not c… https://t.co/cl8hKDjMwW,8upmypatience,"I hail from the great state of Entropy. Glad to be an Atheist, the true moral majority.
Blocked by snowflake losers who wet their pants.",Pro-choice
YKR74H2QRD6F,893667d7-ea50-4f92-8d84-91fde787800f,9ab6f391-90b5-4fce-b3bf-328932d25fc2,false,,1540795893078556673,"@momochangames @kentd99 @robert_spalding @ElbridgeColby No.
The baby counts. Abortion is no sort of Healthcare. ""Em… https://t.co/sL8qy8214l",babysgramma,"On Truth Social @babysgramma
Americanist.
Constitution.
Law.
Order.
No amnesty whatsoever.
Trump does it, I like it.
WHO DOES TRUMP RECOMMEND TO SUCCEED HIM?",Pro-life
FPMCK2P37RW2,39f69295-446e-49fb-9ef7-a12911f6657e,9afffc1c-538c-486c-ad31-628896ac2a78,false,,1540795756528840705,"People can no longer afford to LIVE, a woman could get r—ped and would be JAILED if she got an abortion, we’re faci… https://t.co/4nNJqKSa2P",temporarybaddie,,Pro-choice
7R2NKCJQNXPP,4a18df58-cae5-4a9c-be97-d37df729ac10,9b7b4081-136c-4118-a56e-53035035c7d0,false,,1540795707669356545,"The criminalization of pregnancy. Republicans hate women.

Without Roe V. Wade, Pregnant Women May Face Arrest For… https://t.co/OgdMoAeX65",cleanwatr,,Pro-choice
XJKGQQWFXKTX,c3659d16-5ec0-449c-9115-e13ba1b7a0b8,9ba18777-d944-401f-98da-3f3a03a73dec,false,,1540794459712913410,I am the only candidate in the runoff endorsed by National Right to Life for my 100% pro-life voting record. I file… https://t.co/Pa3dXHslrT,GuestCongress,United States Congressman for Mississippi's Third District.,Pro-life
Z6J69GNZYEXY,8adfeb93-9ed5-4fc0-a13b-520695f51239,9be80d01-3fac-45fa-8dea-fa5f77322858,false,,1540794240036327424,SCOTUS Aborts Roe vs Wade In A 6-3 Decision!! | Unaborted Ep. 222 https://t.co/QpRI23KH5g via @YouTube,SaraSarajun89,Jesus Rose From the Dead & You Can Too!! 🙏🏼 1. Pray to Jesus to Forgive Your Sins 2. Ask Jesus Into Your Life As Your Lord & Savior ❤️ Romans 1:19,Pro-life
DPNAMHPJRREC,c2d66d07-a332-4e7c-bb7c-dd09ca4c2f7b,9c268cdc-97c1-4e03-8bac-8169464e1736,false,,1540795878234935299,"@RepValDemings You're right, won't quit fighting until abortion is 100% illegal in America",davezipster,,Pro-life
VNAQPVX4R36A,71dfce43-d73d-4471-8452-1f88222765c6,9c4b646e-c0ac-437e-84be-a39c394bf138,false,,1540795570352074758,@HockeyDad2AandZ But. The ones upset about the roe v wade are saying to delete the apps bc they could be tracking who is pregnant 🤦🏼‍♀️,_YepperPeppers_,"#mnwild 
#CowboysNation
steam ID: blue_rose173 
🖤 Thunderdome 🖤
watching the world burn with Mr Meta. and smores..probably",Pro-life
VME4939DFDXR,75e0e9cc-33ee-45af-8954-2ee03f718478,9c937a34-e642-4847-a6fb-ec367b0c1c1a,false,,1540795787105382400,"""No one is pro ABORTION, it's pro choice!""

No, I am pro abortion. It should be everyone's moral obligation to ceas… https://t.co/RtQZilY2hf",FlyestxNihilist,𝙰𝙽𝙰𝚁𝙲𝙷ø 𝙿𝙻𝙰𝙶𝚄𝙴 𝙳ø𝙲𝚃ø𝚁 ✳ 𝙵𝙴𝚁𝙰𝙻 𝙿𝙷𝙸𝙻ø𝚂ø𝙿𝙷𝙴𝚁 ✳ 𝙳øø𝙼𝙴𝙳 & 𝙱𝙻𝙰𝙲𝙺𝙿𝙸𝙻𝙻𝙴𝙳 ✳ 𝙲𝚁𝚈𝙿𝚃ø 𝙰𝙽𝙿𝚁𝙸𝙼 ✳ 𝙱.𝙰.𝚂.𝙴.𝙳,Pro-choice
YKR74H2QRD6F,165cb51e-a415-4e3d-9752-fb9652dc01d2,9c9ab11a-ccad-42a5-b2e9-014b319387b6,false,,1540795756755398656,@Inkedcub85 @Siegebreaker_11 @KimEllisRealtor @RobinWo56610278 @RepMTG Everyone thinks abortion is murder? Nonsense… https://t.co/FuUNinQwOl,augischmitz,"Television host: The Edge from '04-'11 Radio host: The Morning Edge from '12-'16 Active artist, designer",Pro-choice
FPMCK2P37RW2,802b0cc3-d83e-48ab-993f-2b69154bb79c,9cca1cbb-34ea-401f-aa48-eda5e90acfce,false,,1540795302214389760,"@RichardJMurphy Worth remembering that over 60% of Americans are in favour of keeping Roe v. Wade.
This isn't ""by t… https://t.co/YEWUnwqHM5",dis_ppointed_Id,"The world is round, vaccines are a good thing, human activity is heating the planet, workers should unite and right-wing politicians are not your friends.",Pro-choice
Z6J69GNZYEXY,37fd1cc1-e0eb-4bdb-8d2c-4bff829d9911,9d560074-13ee-49c3-a057-754838b82593,false,,1540795079945662465,@Mel_Ankoly I don't think so. The people built the Civil Rights movement. They opposed the US/Vietnam war until Nix… https://t.co/3jfBZdNS6U,RobertPDean1,Crash survivor,Pro-choice
T3RMAEPRMD6J,de47be8c-6fb1-4ac3-8c91-437465b5d650,9dd9454e-753e-429b-ace9-086a763d48ff,false,,1540796192539308032,Worst part is that these are by and large men saying this. Woman from Houston want to get an abortion. She'll proba… https://t.co/BTgaO7fzSX,lkevdb,"Dutchposting, shitposting and seriousposting. Language, politics, and history enthousiast - or any combination of those. Will try to be nice.",Pro-choice
FPMCK2P37RW2,a1e57f3e-df52-4096-adc5-543adee708b4,9df07fc8-8adf-494a-904f-a8b6615119de,false,,1540795491943796737,Olivia Rodrigo brings out Lily Allen for ‘F*** You’ to Supreme Court over Roe vs Wade https://t.co/OG1mX3pcGa,ribitt2,"Proud of the 2020, blue wave, win. 🌊🌊🌊 Registered Nurse. BLM. 
No lists please.",Pro-choice
R7XYZ4FKMFF9,d7ac61f0-c3ba-498c-9ed9-5c5c6e33dbcc,9ed0096a-ed4e-4ad6-865b-f9c0b746d706,false,,1540795756159942656,"@ElisaTZhang Does the baby have any autonomy before you vacuum it's brains into a sink?

The Left ignores the compe… https://t.co/wtu8c2xxo0",James_Derek_,,Pro-life
GM7WMPEN2H9W,5db1632c-dcc7-45dc-8063-eb42ee97bde5,9f1ff4f7-296a-4a59-8fed-55169b3cfaa2,false,,1540796040231522305,@EmmanuelMacron I don't agree with you Mr President really if women don't want to have children they can use contra… https://t.co/EXE62hpefT,JhonF098,"Me gusta el ajedrez,creativo e innovador,colombiano y me encanta la tecnología,pertenezo a la IDMJI.
Miraista..",Pro-life
Z6J69GNZYEXY,7876ccf8-e170-453f-b0b8-d24e68c617d1,9f70ada0-e495-4d9c-85f3-5033f692dde1,false,,1540796043415224322,"@rachelkayw Abortion is still LEGAL in KS. We vote on August 2nd to keep our KS Constitutional Abortion Rights!

VO… https://t.co/xC2dNuWqYL",Rosainsitu,"Anthropology, Law, Indigenous Rights, Women & Children's Rights, 
Mother of 5 & 2 Border Collies
Nature, Photography, Gardening, Health
Please mask & vax",Pro-choice
Z239E43AATKE,34330540-f875-4974-a5ba-c6998219308d,9fa242b1-cc39-4ecf-a76f-a8cd635bd54a,false,,1540795925144080384,@POTUS Not at all. You’re lying because you know your base is ignorant. US abortion laws are more in line with Chin… https://t.co/AXX25vCCeY,deeplens,FBI corruption https://t.co/yKUx0fQmDa… https://t.co/pPI9lT4ID7,Pro-choice
2AZWNZRTVACE,5f63c486-7adb-4577-a782-1708b6f10b3f,9fb551aa-4453-4252-a793-53bc4b90afa2,false,,1540795818122260481,@DanRather Probably most of them.  It would certainly have more impact if they vowed to stop all donations to the G… https://t.co/eIbw1Dy1Mx,Styleseer,"Photographer. Loves fashion, food, far-flung places.",Pro-choice
T3RMAEPRMD6J,28a6e1e1-81ac-4699-ba56-dc144f545984,a02c1092-418e-4ec3-9169-cbe7ecae1fdd,false,,1540796087191056388,@DodofCrypto1 @saraeferry @TheOnion They had trigger laws in effect or not. States like Tx and Louisiana have talke… https://t.co/Io8enANitg,That1Human78,Just a human trying my best to get by. I also made 2 small humans that I'm attempting to domesticate and prevent them from unaliving themselves at least today.,Pro-choice
WEYAF7AT6E3G,413320ae-a68a-4e12-ae3e-295f4eb31bce,a0850892-9470-46c3-b2ea-246355fd5992,false,,1540795552236851201,@MontezFordWWE Especially after God intervened and overturned Roe v Wade by working through the supreme court?,petewilson007,,Pro-life
KY33NRPCAEZT,4bdded32-18b8-443d-869c-81a303507004,a133c792-1341-4e8b-aebc-f373081047cb,false,,1540796106174390274,"I feel like I shouldn't have to say this, but abortion access isn't just for women. It is for transmen and nonbinar… https://t.co/7FPeD0RhBa",ai_alchemist,"remembering pdx comrades 🦁🦖🥄🪳
CODIFY ROE V WADE",Pro-choice
R7XYZ4FKMFF9,ed0854c8-1654-46ea-80a6-d87e73da430a,a14147d6-ad11-4256-b4fb-e4f11f742463,false,,1540784528150503425,"@dindin6 @kylegriffin1 Roe v Wade was terrible law, it should have ALWAYS been a states issue, and now it is. As us… https://t.co/Do7oWuvkzn",BeHeadR,"Constitutional conservative, Silicon Valley Engineer. End H1B Visa. End 3rd world immigration, Small Govt. 🇺🇸 Alpha male, and a Chad 💪",Pro-life
T3RMAEPRMD6J,6756bd6a-8ed7-4888-8e89-d11b0283c832,a168b393-78ce-4b30-955c-dd21f37f4e04,false,,1540795872220413952,"@SaintHoax Thank you,
#Evangelicals
#Catholics
#Christians who are #AntiChoice regardless of circumstances.

#Jesus… https://t.co/qpXBIyP1G7",RealYeshua1,"Yeshua HaMASHiach 
Faithful & True; 4 real
♩After All (Al Jarreau);
♩This is Me. 
Yes, this would be grievously blasphemous if I were not
truly hymn.
Masked.",Pro-choice
DPNAMHPJRREC,85fff359-ba94-447d-95d9-d21cda2350d2,a1d4c0e9-b664-4f13-8b74-6f291904b711,false,,1540796194024071169,"Thoughts on Roe vs Wade, codify it...

It's worth the 20 hour filibuster...

#CodifyRoeVWade",fayebowman28,"Mom. Sports fan. Music lover. Political enthusiast. Data geek. Christian..Mainly, I'm just here for the entertainment...",Pro-choice
VHYWA473JMK3,aca89c96-4f72-45c6-9cfb-4ac83213823f,a1eba9f1-8655-46ca-bfc9-2737e56f76f9,false,,1540796220473589761,@burner322 @Oddone_20 @fredlikestacos @TristanSnell @MSNBC Read the 14th amendment and tell me where you get anythi… https://t.co/NvXXopzss1,BrugeHiplo,Channel 5 television & film critic.,Pro-life
Z6J69GNZYEXY,e7f1135d-4f95-47ca-833f-bb2c3a36288d,a1fd0645-5559-40d3-84af-29ccd171946f,false,,1540794503354716161,"@DanRather Pretty sure he succeeded.  What percentage of people support overturning Roe v Wade?  Less than 30%?  

What Democracy?",SeedersJ,#Bitcoin,Pro-choice
7R2NKCJQNXPP,6f372722-2291-4618-8fe5-3679f3696010,a1ff716e-0928-4dea-a733-619ca9191291,false,,1540794949204996096,@TotalSecurily @soyiimy @dylanobrien Yeah that didn't happen. Congratulations for showing you have absolutely no id… https://t.co/cJ9t85DovC,sheaffer117,A real man doesn't love a million girls. He loves one girl in a million ways and thanks God everyday for her,Pro-life
2AZWNZRTVACE,8cdb2c72-5457-49ed-b4c9-c67e2c72e798,a22f0089-0758-4c76-99e9-cdf4193f80e0,false,,1540793901723836416,I don’t get this argument by pro-lifers about providing free services to women. Does Roe v. Wade stop them from pro… https://t.co/uhUmSt0VMa,joeasunka,"CEO @Afrobarometer | citizen voice & agency | data to policy | 
| tonsorial artist |
Alumnus: @Hewlett_Found, @UCLA, @UnivofGh",Pro-choice
GM7WMPEN2H9W,ed80c68f-99f5-499d-8d1c-4dfd6de0e888,a241481a-279a-48b5-a1e1-074014fb4a28,false,,1540796984302325760,@MalloryOMalley3 @sudmuck @ryunakova @classicallyabby @benshapiro Have you lived in a fucking fish bowl your whole… https://t.co/8iIcFDFVtW,ResignedMelon,I'm Melon. Anishinaabe - Norse.,Pro-choice
T3RMAEPRMD6J,a25ef572-7208-4a74-b51e-3c7b7849b689,a29ba77b-652e-4c31-9392-b5f0f9826ac5,false,,1540794879281811457,"They're coming to take away your Rights! 
In case the apathetic &amp; wilfully ignorant have woken up.

#FoxNews… https://t.co/jKhx9Z5FZF",ahmjus,"Pinned tweet. 
Politics*Nature*Critters*Art 
Remember the Dachau Dems.
Sen. Mallory McMorrow * Rep. Katie Porter
🦉Dem Women 💃",Pro-choice
FPMCK2P37RW2,b4b69031-a08c-4fd6-a56e-6152ed21a2bd,a2fc54f4-2395-49f2-b5ad-9f67d8dec055,false,,1540796230246080513,"fyi for all the mormons, the church is literally pro-choice (remember all those agency lessons??) plus the handbook… https://t.co/oaA9R0laXu",lindzirwin,I don’t know what I’m doing either • she/they 🌈,Pro-choice
7R2NKCJQNXPP,1182d80b-7a3d-4445-a6a6-e1eb58c1deab,a310d565-3757-4701-9797-defde50485e4,false,,1540796073953808390,"@Ivanka_Jade @bmaat99 Just to clarify your response, you do know a D&amp;C is an abortion. Right?",meg_a_wo_man,Fired Up!,Pro-choice
DK4H9CMZRWET,0a8694ca-47ff-4270-bddc-c0c302bfce8b,a3134d5d-b4a1-45bd-97ff-31ebeeec8e35,false,,1540795952755363840,@Cubs_Michael @DonaldJTrumpJr Abortion is NOT a Constitutional right!,AskWorldWhy,"Concearned Citizen~Solutions not Politics/Anti-Liberal Hypocracy ~
🇺🇸 To the Republic.-We Stand,🇺🇸
Thank you Veterans-Forever Grateful
#MAGA #JudicialWatch#",Pro-life
6CNHTCG6W6XM,eafd1316-f4a6-476e-ad3c-592a967b61b6,a35d456f-b25e-4dc8-8e79-91d85418d055,false,,1540794384177713153,How you gonna let sex offenders overturn Roe v Wade? #SCOTUS,aleeshuh_keys,I swear I didn't do it.,Pro-choice
CAG2KV7YTM69,c04d4abb-6f33-45a8-8a57-d6b85757dbab,a35e4936-8bd8-4859-968c-db201c452e3d,false,,1540795952667078657,"@colinstone To all the young women out down south, educate yourself about human reproductive system, how it works,… https://t.co/NCwRJfAt8e",JinYangSuZhou,"Proud mother, Whole Foods Market team member, seasoned chef, retail investor",Pro-life
FPMCK2P37RW2,d5c4e012-a1a9-4e0b-8ba7-f3f946761c46,a3fe4bc0-9685-4074-ac76-a245db1d4193,false,,1540795251886940161,"@TomFitton @MichelleObama @BarackObama As was stated earlier, the two Obamas don't have any respect or compassion f… https://t.co/nE2CqAZHSk",DaveandRitaCros,,Pro-life
